;user_id;item_id
6039;463971;[13865, 10440, 9728, 12995, 9996, 142, 4880, 3734, 2657, 15297]
6040;1055281;[7571, 16166, 3182, 3734, 16270, 2954, 13243, 4718, 13545, 13915]
6041;1049481;[7571, 13865, 3734, 10440, 9728, 15297, 4151, 2657, 142, 7829]
6042;3415;[3734, 7571, 13865, 15297, 10440, 9728, 4151, 4880, 2657, 13018]
6043;434341;[10077, 9381, 9169, 8986, 288, 657, 6162, 6089, 13668, 14431]
6044;484480;[9728, 10440, 13865, 15297, 142, 4151, 3734, 9996, 2657, 7829]
6045;8717;[9728, 13865, 10440, 12995, 11754, 14703, 4436, 15464, 1844, 12981]
6046;550224;[9728, 11310, 7626, 13018, 12173, 14317, 13865, 7571, 1785, 12841]
6047;152186;[15297, 4151, 11778, 8373, 1844, 101, 5658, 14470, 142, 15531]
6048;821409;[9728, 13865, 3734, 10440, 15297, 7571, 4151, 142, 7829, 3935]
6049;963660;[7571, 13018, 9728, 16166, 11310, 3734, 15297, 3182, 7626, 4151]
6050;105614;[7571, 9728, 13865, 3734, 13018, 15297, 10440, 16166, 3182, 4151]
6051;316905;[9728, 13865, 10440, 7626, 12173, 1785, 5693, 14317, 12995, 11754]
6052;499104;[15297, 4151, 4880, 142, 9728, 5658, 1844, 8636, 3734, 11778]
6053;801253;[9728, 13865, 10440, 14741, 12995, 4436, 4457, 3734, 11754, 1785]
6054;314666;[16166, 3182, 11749, 7571, 5411, 10761, 13018, 7582, 12965, 7626]
6055;62749;[15297, 142, 9728, 4151, 10440, 1844, 11778, 9169, 13865, 14470]
6056;746140;[15297, 4151, 10440, 142, 4880, 13865, 9728, 8636, 1844, 9996]
6057;832324;[9728, 10440, 13865, 15297, 142, 7829, 4151, 14431, 1844, 7102]
6058;611187;[9728, 14317, 12173, 7626, 13865, 13018, 10440, 1785, 12841, 11310]
6059;1016020;[10077, 6162, 10464, 12356, 13849, 7829, 10440, 9381, 8986, 14431]
6060;383077;[1418, 7829, 12356, 9728, 7102, 13849, 13865, 2220, 10440, 10077]
6061;32211;[9728, 1844, 14703, 9169, 10440, 657, 13865, 142, 6626, 3509]
6062;314470;[15297, 4151, 7571, 3734, 4880, 13865, 10440, 9728, 2657, 142]
6063;636450;[9728, 13865, 10440, 1785, 7626, 12173, 5693, 14317, 11754, 12995]
6064;185014;[16166, 3182, 7571, 5411, 10761, 11749, 7582, 13243, 11985, 13018]
6065;836064;[9728, 13865, 10440, 12995, 4457, 7102, 14741, 15464, 1844, 3734]
6066;841591;[14703, 15646, 3606, 9728, 8447, 1844, 12366, 6626, 2237, 9159]
6067;955091;[13243, 3182, 11985, 13545, 7571, 16166, 14942, 7582, 5411, 11749]
6068;323312;[9728, 13865, 10440, 12995, 3734, 4457, 7102, 15464, 1844, 14741]
6069;681684;[7571, 9728, 13018, 16166, 11756, 676, 13865, 3182, 16270, 4696]
6070;22482;[9728, 13865, 10440, 3734, 7829, 4457, 7102, 7571, 1418, 10464]
6071;732766;[15297, 11778, 8373, 15531, 4151, 12770, 9896, 14470, 101, 4716]
6072;404610;[15297, 4151, 142, 14470, 1844, 11778, 101, 10440, 9728, 8636]
6073;270533;[7626, 12173, 1785, 7210, 3095, 5754, 5693, 12841, 10942, 11754]
6074;370162;[16228, 2616, 15297, 15399, 3773, 6382, 4151, 4880, 142, 9996]
6075;689861;[14814, 12356, 10755, 13849, 1418, 13223, 372, 6162, 10240, 6404]
6076;668093;[9728, 10440, 13865, 7829, 7102, 14431, 10077, 9169, 10464, 657]
6077;1084678;[15297, 4151, 4880, 3734, 13865, 10440, 142, 2657, 9728, 9996]
6078;159714;[12820, 1287, 11018, 5693, 2237, 9728, 1785, 6155, 10073, 15464]
6079;669851;[9728, 13865, 10440, 3734, 4880, 12995, 15297, 4457, 4151, 142]
6080;435843;[7626, 12173, 9728, 1785, 13865, 5693, 14317, 10942, 10440, 12841]
6081;408826;[12356, 13849, 13223, 1418, 6162, 7343, 3693, 8581, 14814, 7597]
6082;1032909;[16166, 3182, 7571, 13243, 5411, 11985, 11749, 10761, 7582, 16270]
6083;972155;[13865, 10440, 9728, 12995, 4880, 14703, 142, 8636, 9996, 12981]
6084;268429;[7571, 7626, 13018, 12173, 16166, 9728, 3734, 3182, 14317, 13865]
6085;369644;[9728, 10440, 13865, 1844, 14703, 12995, 142, 15297, 4151, 8636]
6086;1023018;[9728, 4151, 15297, 10440, 13865, 1844, 4880, 142, 14703, 8636]
6087;445988;[15297, 4151, 10440, 4880, 142, 13865, 2657, 3734, 9996, 9728]
6088;858809;[15297, 4151, 10440, 142, 3734, 13865, 9728, 3935, 2657, 14431]
6089;313320;[1844, 14703, 142, 6626, 9728, 10440, 15297, 3509, 4151, 6402]
6090;89465;[13865, 10440, 9728, 7102, 7829, 3734, 12995, 142, 2657, 4457]
6091;543092;[9728, 10440, 13865, 15297, 142, 4151, 1844, 12995, 3734, 4880]
6092;508339;[9728, 7626, 12173, 13865, 11754, 14317, 5693, 1785, 4436, 10440]
6093;442976;[15531, 14470, 101, 15096, 12463, 13058, 4716, 12770, 1916, 9070]
6094;825111;[15297, 101, 14470, 9728, 4151, 1844, 12463, 15531, 142, 1916]
6095;12663;[4880, 15297, 4151, 13865, 3734, 10440, 2657, 142, 9996, 9728]
6096;519228;[9728, 13865, 10440, 3734, 7571, 15297, 7829, 14431, 9169, 10464]
6097;373811;[15297, 4151, 142, 9728, 10440, 1844, 13865, 8636, 14470, 11778]
6098;165828;[9728, 13865, 10440, 3734, 4880, 4151, 12995, 15297, 142, 4436]
6099;248801;[9728, 13865, 10440, 3734, 15297, 4151, 4436, 7626, 1785, 12173]
6100;1035805;[4880, 10440, 13865, 15297, 4151, 142, 9728, 9996, 2657, 3734]
6101;324112;[7571, 16166, 3182, 5411, 13243, 10761, 7582, 11749, 11985, 16270]
6102;1025289;[10440, 9728, 13865, 142, 15297, 4151, 9996, 1844, 4880, 14703]
6103;645193;[12995, 13865, 9728, 2237, 11322, 10219, 10440, 7102, 12820, 4702]
6104;907891;[9728, 10440, 13865, 142, 15297, 7829, 14431, 4151, 1844, 3734]
6105;313675;[10440, 13865, 9728, 7829, 3734, 142, 15297, 2657, 9996, 7102]
6106;231405;[9728, 13865, 10440, 1844, 14741, 3734, 15464, 15297, 4457, 4151]
6107;16026;[13865, 10440, 9728, 142, 15297, 3734, 9996, 7829, 2657, 10464]
6108;668172;[15297, 4151, 14470, 142, 101, 1844, 15531, 11778, 12463, 4716]
6109;926342;[15297, 9728, 4151, 13865, 3734, 7571, 10440, 142, 4880, 2657]
6110;172507;[14890, 12741, 14927, 9148, 15084, 2395, 15263, 8922, 9936, 1304]
6111;46640;[9728, 15297, 4151, 13865, 10440, 1844, 142, 8636, 4880, 3734]
6112;182644;[7626, 12173, 16166, 10942, 13018, 7210, 12841, 7571, 14317, 3182]
6113;695091;[7571, 16166, 3182, 13018, 10761, 5411, 11749, 13915, 7582, 13243]
6114;1027892;[12995, 9996, 13865, 10440, 4880, 142, 9254, 2657, 4495, 7107]
6115;671021;[13865, 10440, 9728, 3734, 15297, 142, 4151, 4880, 2657, 9996]
6116;788725;[13865, 3734, 10440, 15297, 4880, 4151, 7571, 9728, 2657, 142]
6117;920052;[9728, 13865, 10440, 12995, 4457, 7102, 3734, 14741, 4880, 15464]
6118;361676;[7571, 13018, 16166, 3182, 3734, 9728, 13865, 13915, 16270, 2954]
6119;243111;[9728, 13865, 7571, 3734, 10440, 13018, 15297, 16166, 14317, 4151]
6120;847349;[7343, 9996, 15297, 10440, 142, 2657, 13865, 6162, 4495, 15163]
6121;672022;[15297, 4151, 4880, 142, 10440, 3734, 13865, 5658, 2657, 8636]
6122;172245;[9728, 13865, 10440, 7102, 12995, 7829, 4457, 657, 10464, 9169]
6123;1025620;[7210, 12173, 7626, 12841, 10942, 3095, 1785, 5754, 14317, 682]
6124;256449;[9728, 7571, 4151, 15297, 13018, 11310, 3734, 13865, 7626, 4436]
6125;342309;[15297, 4151, 4880, 10440, 3734, 13865, 2657, 142, 9996, 5658]
6126;135010;[13243, 11985, 14153, 14942, 13545, 11749, 15078, 14927, 5411, 3182]
6127;922678;[15297, 15531, 101, 14470, 4151, 12463, 4716, 8373, 11778, 15096]
6128;60502;[10440, 9728, 13865, 15297, 3734, 142, 4151, 4880, 12995, 2657]
6129;492804;[7571, 16166, 3182, 13018, 10761, 5411, 9728, 7626, 3734, 7582]
6130;950858;[16228, 14461, 15297, 4880, 4151, 3734, 2657, 15399, 142, 9996]
6131;378444;[7571, 3182, 16166, 16270, 5411, 13243, 10214, 7582, 11985, 4718]
6132;148673;[9728, 7626, 12173, 1785, 11754, 14317, 5693, 10942, 4436, 13865]
6133;674397;[10440, 13865, 9728, 142, 9996, 2657, 15297, 3734, 4880, 12995]
6134;735722;[9728, 9169, 1844, 14741, 13865, 657, 15464, 10440, 14703, 11754]
6135;394515;[15297, 7571, 4151, 3734, 9728, 13865, 13018, 4880, 10440, 16166]
6136;186086;[7343, 11074, 7597, 8581, 15845, 16415, 3475, 10746, 13223, 13849]
6137;480208;[11074, 10746, 15845, 8585, 6256, 3310, 8581, 4250, 16373, 1090]
6138;800432;[7571, 3734, 15297, 4151, 13865, 4880, 9728, 10440, 13018, 16166]
6139;759662;[9728, 11754, 1844, 101, 10772, 15297, 16244, 4151, 4436, 1916]
6140;596854;[4880, 15297, 4151, 14461, 16228, 3734, 2657, 7571, 15399, 3071]
6141;33777;[9728, 1785, 2237, 5693, 10440, 13865, 1287, 11754, 15464, 12995]
6142;234309;[7571, 16166, 3182, 13018, 10761, 5411, 11749, 7582, 13915, 13243]
6143;866497;[15297, 4151, 13865, 10440, 4880, 9728, 3734, 142, 2657, 8636]
6144;27234;[7571, 16166, 3182, 13018, 13243, 5411, 7582, 10761, 16270, 4718]
6145;416679;[13865, 10440, 4880, 9728, 4151, 15297, 3734, 142, 12995, 2657]
6146;505786;[12173, 7626, 14317, 9728, 1785, 5693, 7210, 12841, 10942, 3095]
6147;94222;[9728, 10440, 13865, 4880, 4151, 15297, 1844, 12995, 14703, 142]
6148;580558;[15297, 4151, 7571, 3734, 4880, 14461, 5658, 142, 16228, 5424]
6149;822264;[12173, 7626, 5754, 11754, 7210, 3095, 12841, 1785, 5693, 10942]
6150;695919;[7571, 9728, 3734, 13018, 16166, 13865, 15297, 4151, 10440, 3182]
6151;154644;[9728, 12995, 13865, 7102, 2237, 10440, 4457, 12820, 7829, 11322]
6152;780033;[7571, 3734, 13865, 9728, 15297, 10440, 4151, 13018, 16166, 4880]
6153;540648;[15297, 4151, 9728, 10440, 142, 13865, 1916, 14470, 3734, 101]
6154;732987;[9728, 13865, 10440, 12995, 4457, 7102, 14703, 3734, 15464, 4880]
6155;41957;[15096, 15531, 14684, 12463, 101, 13058, 2358, 14470, 8776, 1873]
6156;277967;[15297, 4151, 10440, 4880, 9728, 142, 13865, 3734, 8636, 1844]
6157;189067;[13865, 10440, 9728, 4880, 3734, 15297, 4151, 142, 2657, 9996]
6158;190518;[13865, 9728, 10440, 3734, 4880, 4151, 15297, 2657, 7571, 142]
6159;301239;[15297, 7571, 4151, 3734, 4880, 13865, 9728, 13018, 10440, 142]
6160;224613;[9728, 10440, 13865, 12995, 4880, 3734, 14703, 4436, 11754, 15464]
6161;416761;[13865, 10440, 9728, 142, 9996, 2657, 3734, 15297, 4880, 12995]
6162;568665;[7571, 16166, 3182, 13243, 7582, 10761, 5411, 4718, 11985, 16270]
6163;725337;[10440, 13865, 9728, 4880, 15297, 4151, 142, 3734, 8636, 9996]
6164;244676;[9728, 7626, 12173, 1785, 13865, 10440, 11754, 4436, 10942, 3734]
6165;92049;[15297, 4151, 7571, 3734, 13865, 4880, 10440, 9728, 142, 2657]
6166;628414;[13865, 9728, 10440, 4880, 3734, 12995, 15297, 4151, 2657, 142]
6167;1097045;[13865, 10440, 9728, 3734, 142, 4880, 9996, 15297, 2657, 12995]
6168;798979;[9169, 10077, 288, 9381, 657, 14431, 8986, 6089, 13668, 10464]
6169;591973;[15531, 14470, 101, 15096, 12463, 4716, 13058, 1916, 14684, 9070]
6170;618263;[13865, 9728, 10440, 3734, 15297, 4151, 142, 7571, 2657, 4880]
6171;384821;[9728, 15297, 9169, 14431, 10440, 142, 13865, 10077, 3935, 4151]
6172;514743;[16166, 3182, 13243, 11985, 7571, 5411, 10761, 11749, 7582, 16270]
6173;982168;[7210, 144, 3587, 3940, 12173, 682, 7626, 1106, 10942, 12841]
6174;923659;[9728, 13865, 10440, 3734, 15297, 4151, 4880, 142, 4436, 4457]
6175;219340;[9728, 13865, 10440, 1785, 7626, 12173, 14317, 3734, 5693, 4457]
6176;1055006;[13865, 10440, 9728, 3734, 7829, 142, 15297, 2657, 9996, 7102]
6177;563062;[15297, 4151, 4880, 10440, 142, 13865, 8636, 14703, 9996, 9728]
6178;1003527;[7626, 12173, 7210, 5754, 3095, 12841, 11754, 5693, 1785, 10942]
6179;1061618;[14703, 15646, 1844, 8447, 3606, 12366, 6402, 1053, 7977, 849]
6180;743618;[13865, 9728, 10440, 15297, 3734, 142, 4151, 4880, 2657, 12995]
6181;269021;[15297, 4151, 1844, 101, 11778, 15531, 14470, 12463, 5658, 8373]
6182;389538;[7626, 12173, 7210, 10942, 12841, 14317, 3587, 8821, 682, 1785]
6183;365192;[16166, 7571, 3182, 13018, 10761, 11749, 5411, 7582, 13243, 11985]
6184;681709;[13865, 3734, 10440, 15297, 7571, 2657, 9728, 142, 4151, 9996]
6185;615378;[15297, 4151, 101, 14470, 1844, 9728, 142, 15531, 12463, 14703]
6186;682380;[15297, 13865, 10440, 3734, 142, 2657, 4151, 9996, 4880, 9728]
6187;731475;[13865, 9728, 7571, 3734, 10440, 15297, 13018, 2657, 4151, 16166]
6188;1070545;[10440, 13865, 9728, 12995, 4880, 14703, 142, 9996, 8636, 1844]
6189;875408;[9728, 13865, 7571, 3734, 10440, 13018, 15297, 4151, 16166, 142]
6190;601050;[9728, 9169, 10440, 13865, 657, 10077, 10464, 14431, 7102, 7829]
6191;647183;[15297, 4151, 10440, 13865, 4880, 142, 9728, 3734, 9996, 2657]
6192;1022603;[9728, 11754, 5693, 15464, 12995, 13865, 2237, 1785, 10440, 10073]
6193;508566;[15297, 4151, 142, 10440, 9728, 13865, 4880, 1844, 8636, 3734]
6194;447000;[7210, 12173, 3095, 5754, 7626, 12841, 1106, 8821, 144, 3940]
6195;244082;[14961, 10077, 9059, 1418, 3066, 9728, 2220, 4250, 3693, 9222]
6196;383971;[9728, 13865, 10440, 3734, 142, 7829, 15297, 7102, 4457, 14431]
6197;340146;[10440, 13865, 9728, 15297, 142, 3734, 4151, 4880, 2657, 9996]
6198;386185;[10440, 13865, 9728, 12995, 7102, 142, 9996, 4457, 3734, 7829]
6199;1058298;[3182, 7571, 16166, 16270, 5411, 13243, 7582, 10214, 2954, 7310]
6200;314687;[9728, 10440, 13865, 3734, 15297, 1785, 7626, 4880, 7571, 14317]
6201;320788;[7571, 13865, 3734, 9728, 16166, 10440, 3182, 13018, 16270, 2954]
6202;501339;[9728, 13865, 10440, 12995, 7102, 4457, 3734, 7829, 14741, 10464]
6203;969592;[15297, 10440, 142, 4151, 13865, 9996, 4880, 2657, 9728, 3734]
6204;308313;[7626, 12173, 1785, 9728, 7210, 12841, 10942, 5693, 14317, 5754]
6205;107059;[15297, 14470, 142, 15531, 101, 4151, 4716, 15096, 12463, 12770]
6206;340685;[13865, 10440, 9728, 3734, 15297, 4151, 4880, 142, 2657, 9996]
6207;444480;[10440, 13865, 9728, 15297, 142, 3734, 4880, 2657, 4151, 9996]
6208;27933;[11778, 8373, 14470, 15531, 15297, 12770, 13058, 101, 12463, 4731]
6209;160669;[15297, 142, 10440, 4151, 9728, 11778, 13865, 9996, 14901, 3935]
6210;198843;[15297, 4151, 142, 14470, 11778, 1916, 10440, 9728, 5732, 12770]
6211;880972;[15297, 14470, 4151, 101, 142, 15531, 4716, 12463, 12770, 1844]
6212;192484;[13865, 9728, 10440, 12995, 142, 3734, 7102, 9996, 7829, 2657]
6213;705794;[9728, 13865, 10440, 3734, 1785, 4457, 14741, 4436, 11754, 15297]
6214;661910;[15297, 4151, 4880, 142, 5658, 10440, 8636, 3734, 13865, 2657]
6215;288624;[13865, 9728, 10440, 3734, 15297, 4880, 4151, 142, 12995, 2657]
6216;1015245;[15297, 4151, 4880, 14461, 5658, 16228, 3734, 142, 2657, 6809]
6217;809647;[10440, 13865, 15297, 3734, 9728, 4151, 142, 2657, 4880, 9996]
6218;37721;[3734, 13865, 10440, 9728, 7571, 4880, 15297, 4151, 2657, 13018]
6219;642487;[13865, 9728, 10440, 3734, 4880, 15297, 4151, 142, 12995, 2657]
6220;937709;[7210, 1106, 144, 3940, 682, 3587, 12849, 12173, 8821, 7626]
6221;879478;[15297, 10440, 9728, 13865, 142, 4151, 14470, 1844, 4880, 3734]
6222;929756;[1785, 5693, 12173, 9728, 11754, 7626, 12995, 2237, 13865, 3095]
6223;907118;[15297, 4151, 11778, 142, 14470, 9728, 8373, 12770, 3935, 101]
6224;559147;[9728, 11754, 7626, 4436, 1785, 12173, 5693, 13865, 15464, 11310]
6225;845220;[15297, 142, 4151, 1844, 10440, 14703, 14470, 8636, 11778, 9996]
6226;939730;[9728, 13865, 10440, 3734, 4436, 15297, 4151, 1785, 11754, 7626]
6227;626712;[13865, 10440, 9728, 142, 12995, 9996, 7102, 3734, 10464, 2657]
6228;659259;[15297, 4151, 11778, 6192, 4716, 12770, 142, 7476, 3935, 8373]
6229;800556;[9728, 13865, 10440, 3734, 7571, 13018, 14317, 7626, 12173, 4457]
6230;998406;[9728, 13865, 10440, 12995, 7102, 142, 7829, 4457, 10464, 3734]
6231;218532;[15297, 3734, 4151, 13865, 4880, 10440, 7571, 9728, 2657, 142]
6232;990795;[9728, 13865, 10440, 15297, 142, 4151, 3734, 4880, 2657, 8636]
6233;83590;[13865, 10440, 9728, 3734, 12995, 4880, 15297, 142, 2657, 9996]
6234;1001191;[9728, 13865, 10440, 3734, 12995, 7102, 10464, 657, 16361, 7829]
6235;630479;[7626, 12173, 7210, 1785, 12841, 3095, 5693, 5754, 14317, 10942]
6236;726296;[14916, 11936, 7074, 14238, 8221, 16237, 14959, 9352, 6626, 4582]
6237;275432;[12356, 13849, 13223, 1418, 6162, 14814, 8581, 3693, 13865, 10240]
6238;113961;[9728, 11310, 14317, 13018, 1287, 1785, 16361, 13865, 9169, 4457]
6239;206907;[15297, 4151, 142, 10440, 4880, 9728, 13865, 3734, 1844, 8636]
6240;425292;[15297, 13865, 4151, 10440, 142, 4880, 9728, 3734, 2657, 9996]
6241;725541;[10440, 4151, 15297, 4880, 9728, 13865, 142, 1844, 8636, 14703]
6242;94554;[15297, 11778, 4151, 3935, 14378, 142, 6192, 7571, 3804, 5424]
6243;93021;[16166, 3182, 13243, 7571, 11985, 5411, 7582, 13545, 10761, 16270]
6244;1003125;[10440, 9728, 13865, 142, 15297, 4151, 3734, 9996, 2657, 4880]
6245;853020;[7571, 16166, 3182, 13018, 10761, 5411, 7582, 11749, 3734, 13243]
6246;286518;[15297, 4151, 142, 10440, 4880, 14470, 4716, 13865, 8636, 12770]
6247;865113;[15646, 3606, 9159, 14703, 8447, 12366, 2237, 12995, 11586, 12659]
6248;894530;[13865, 10440, 9728, 4880, 15297, 12995, 4151, 3734, 8636, 142]
6249;351423;[1106, 7210, 3587, 144, 3940, 682, 12849, 12173, 7626, 12841]
6250;679773;[15297, 4151, 4880, 13865, 142, 8636, 11237, 5658, 10440, 9728]
6251;75098;[9728, 7626, 7571, 12173, 3734, 13865, 13018, 10942, 14317, 10440]
6252;874487;[9728, 13865, 15297, 3734, 10440, 4151, 7571, 13018, 4880, 142]
6253;941025;[16166, 7571, 3182, 11749, 10761, 13018, 5411, 11985, 13243, 12965]
6254;669769;[10440, 13865, 4880, 9996, 9728, 2657, 15297, 3734, 142, 4151]
6255;396484;[10440, 13865, 9728, 7829, 12356, 1418, 7102, 6162, 13849, 10464]
6256;697829;[15297, 13865, 10440, 3734, 4151, 9728, 4880, 142, 2657, 9996]
6257;473766;[14470, 15531, 101, 12770, 8373, 1844, 12463, 9169, 7545, 13058]
6258;480169;[10440, 13865, 9728, 7829, 12995, 9996, 7102, 142, 2657, 10464]
6259;663888;[9728, 15297, 4151, 7571, 1916, 3734, 13018, 13865, 11310, 10440]
6260;330860;[13865, 9728, 12995, 10440, 7102, 7829, 12324, 4457, 9194, 5250]
6261;986853;[7571, 16166, 3182, 13243, 13545, 11985, 7582, 5411, 4718, 13159]
6262;24639;[9728, 13865, 10440, 12995, 7102, 4457, 2237, 7829, 15464, 14741]
6263;879654;[9728, 7626, 12173, 14317, 13865, 1785, 5693, 10942, 12841, 7210]
6264;1042981;[16166, 3182, 13243, 11985, 5411, 7571, 7582, 10761, 11749, 16270]
6265;782790;[16228, 15297, 4151, 14461, 15399, 4880, 2616, 6382, 2657, 3773]
6266;1017466;[15297, 4151, 4880, 142, 10440, 13865, 3734, 2657, 9996, 8636]
6267;529378;[15297, 13865, 142, 10440, 4151, 3734, 9728, 2657, 9996, 4880]
6268;269289;[15297, 4151, 3734, 9728, 142, 4880, 13865, 10440, 7571, 11778]
6269;280202;[7626, 12173, 9728, 1785, 14317, 10942, 5693, 12841, 7210, 5754]
6270;320719;[16166, 7571, 3182, 5411, 7582, 10761, 13243, 13159, 11985, 13915]
6271;437189;[7343, 13849, 12356, 6162, 13223, 8581, 1418, 7597, 14814, 3475]
6272;474841;[16166, 5411, 10761, 3182, 7571, 7582, 11749, 16270, 12965, 13243]
6273;682307;[13865, 10440, 142, 9996, 15297, 4880, 4151, 9728, 2657, 3734]
6274;348868;[10440, 9728, 12995, 13865, 7102, 14703, 7829, 8447, 4495, 12324]
6275;411849;[16166, 7626, 3182, 11749, 10761, 10942, 12173, 7571, 5411, 13018]
6276;205863;[9728, 13865, 10440, 7829, 14431, 7102, 9169, 657, 10077, 10464]
6277;15724;[9728, 13865, 1785, 10440, 5693, 12995, 1287, 14317, 15464, 4457]
6278;844794;[7571, 13865, 3734, 9728, 10440, 15297, 13018, 4151, 16166, 4880]
6279;615078;[13865, 10440, 9728, 7829, 3734, 142, 15297, 7102, 9996, 2657]
6280;232974;[11754, 1785, 9728, 5693, 7626, 12173, 1287, 5754, 15464, 10073]
6281;566139;[13243, 16166, 11985, 5411, 3182, 10761, 11749, 7582, 16270, 3834]
6282;1058272;[15297, 4151, 13865, 3734, 10440, 9728, 142, 7571, 2657, 4880]
6283;811728;[10440, 13865, 9728, 142, 12995, 9996, 15297, 4880, 4151, 2657]
6284;371777;[15297, 101, 14470, 9728, 1844, 12463, 15531, 142, 4151, 10440]
6285;413954;[10440, 13865, 9728, 15297, 4880, 4151, 142, 14703, 8636, 1844]
6286;1058556;[9728, 1287, 1785, 5693, 12820, 14317, 15464, 11754, 12173, 7626]
6287;230424;[15297, 4151, 142, 11778, 10440, 4880, 9728, 14470, 13865, 8636]
6288;1050073;[15297, 9728, 10440, 4151, 13865, 142, 1844, 4880, 8636, 3734]
6289;657406;[15297, 7571, 3734, 9728, 4151, 13865, 10440, 4880, 142, 13018]
6290;283432;[9728, 13865, 4151, 15297, 10440, 4880, 3734, 142, 8636, 1844]
6291;1047497;[13865, 10440, 9728, 3734, 15297, 4880, 4151, 2657, 142, 12995]
6292;248195;[10440, 13865, 9728, 14703, 142, 12995, 1844, 9996, 15297, 4880]
6293;595462;[4880, 10440, 13865, 4151, 15297, 142, 9728, 3734, 9996, 8636]
6294;1021244;[9728, 14317, 13865, 13018, 12173, 7571, 7626, 3734, 10440, 16361]
6295;889540;[10440, 13865, 9728, 12995, 4880, 3734, 9996, 142, 4495, 7102]
6296;309679;[15297, 4151, 4880, 142, 5658, 3734, 10440, 2657, 9996, 13865]
6297;835;[15297, 4151, 142, 13865, 10440, 3734, 4880, 2657, 9728, 9996]
6298;804127;[10440, 13865, 4880, 9728, 9996, 142, 3734, 4151, 2657, 12995]
6299;996416;[9728, 13865, 10440, 3734, 4457, 15297, 7102, 4151, 142, 7829]
6300;47250;[9728, 7626, 12173, 13865, 1785, 11754, 5693, 14317, 10440, 4436]
6301;949299;[13865, 10440, 9728, 142, 15297, 3734, 9996, 2657, 4880, 4151]
6302;1070834;[12173, 7626, 14317, 10942, 12841, 7210, 9728, 1785, 5693, 3095]
6303;808361;[15297, 7571, 4151, 3734, 4880, 16166, 3182, 13545, 13865, 12537]
6304;439757;[9728, 13865, 10440, 7102, 4457, 12995, 7829, 3734, 14741, 142]
6305;228120;[9728, 13865, 10440, 3734, 7626, 12173, 14317, 4880, 1785, 13018]
6306;156325;[9728, 10440, 13865, 12995, 142, 14703, 1844, 7102, 4457, 14741]
6307;599300;[9728, 1844, 10440, 13865, 4151, 15297, 142, 14703, 8636, 4880]
6308;173945;[10440, 15297, 4151, 13865, 4880, 142, 9728, 9996, 3734, 8636]
6309;903855;[10440, 13865, 15297, 142, 9728, 9996, 3734, 2657, 4151, 4880]
6310;115330;[15297, 3935, 4151, 11778, 142, 4946, 14901, 6192, 14378, 9728]
6311;510583;[7571, 16166, 3182, 13018, 10761, 5411, 11749, 9728, 7582, 13915]
6312;151222;[15297, 4151, 11778, 3935, 16244, 9728, 6192, 7571, 142, 3734]
6313;590360;[15297, 4151, 13865, 4880, 10440, 142, 3734, 2657, 9728, 9996]
6314;557973;[7571, 3182, 16166, 16270, 13545, 13243, 5411, 7582, 11985, 10761]
6315;241003;[9728, 13865, 10440, 3734, 9169, 15297, 142, 4151, 10464, 14431]
6316;396800;[13865, 3734, 15297, 7571, 10440, 4151, 9728, 2657, 142, 4880]
6317;859928;[7626, 12173, 10942, 7210, 12841, 1785, 3587, 3095, 682, 14317]
6318;1000708;[15297, 4151, 142, 4880, 1844, 8636, 11778, 9728, 5658, 13865]
6319;631210;[4151, 15297, 4880, 3734, 7571, 14461, 5658, 2657, 13865, 142]
6320;594492;[15297, 4151, 4880, 142, 10440, 5658, 13865, 8636, 2657, 3734]
6321;991047;[15297, 4151, 16228, 4880, 5658, 2616, 15399, 142, 2657, 9996]
6322;424787;[9728, 13018, 7571, 11310, 13865, 3734, 15297, 4151, 16166, 10440]
6323;492478;[15297, 13865, 7343, 142, 10440, 6162, 7829, 12356, 13849, 9728]
6324;204374;[15297, 10440, 4151, 13865, 142, 3734, 4880, 2657, 9996, 9728]
6325;423397;[7210, 5754, 3095, 12841, 6155, 12173, 144, 1106, 9617, 8821]
6326;986811;[9728, 13865, 10440, 3734, 15297, 4151, 4880, 142, 4457, 7571]
6327;553342;[10077, 9381, 7343, 8986, 9169, 6162, 288, 13849, 6089, 12356]
6328;148749;[9728, 7571, 13018, 7626, 13865, 16166, 12173, 3734, 11310, 14317]
6329;346747;[15297, 4151, 142, 4880, 10440, 9728, 13865, 8636, 1844, 3734]
6330;564851;[9728, 1844, 14703, 10440, 13865, 101, 14470, 15297, 8447, 142]
6331;392859;[8373, 11778, 15297, 1844, 14470, 101, 15531, 12770, 12463, 4151]
6332;447861;[7571, 16166, 13018, 3182, 10761, 5411, 7582, 13915, 11749, 13243]
6333;954372;[10440, 9728, 13865, 142, 4880, 12995, 15297, 4151, 9996, 14703]
6334;962166;[9728, 10440, 7829, 7102, 13865, 14431, 10077, 10464, 9169, 4457]
6335;88616;[7571, 13865, 3734, 10440, 9728, 13018, 3182, 16166, 2657, 4880]
6336;629187;[16166, 3182, 10761, 5411, 11749, 11985, 13243, 7571, 7582, 13159]
6337;293811;[7626, 12173, 9728, 1785, 10942, 14317, 12841, 7210, 13865, 5693]
6338;261037;[16361, 14961, 9728, 676, 14359, 12820, 9059, 9169, 6210, 1418]
6339;1061684;[10440, 13865, 15297, 4880, 4151, 9728, 3734, 142, 2657, 9996]
